user_id,item_id,rating,timestamp
A2NEJIX5NIH2ZZ,B000YFSR4W,3,1492041600
A3T8NHQYBQSV1X,B000YFSR4W,4,1491350400
A1G0HYMR02WM2W,B000YFSR4W,3,1490313600
A2BFZUQ2XV535H,B000YFSR4W,5,1489190400
ABX2R8Q6GBTJ8,B000YFSR4W,2,1487635200
ABX2R8Q6GBTJ8,B000YFSR4W,2,1487635200
A1Y01U6OZLZE7I,B000YFSR4W,4,1487635200
A21HH0VIBKK80J,B000YFSR4W,1,1486512000
A1G0HYMR02WM2W,B000YFSR4W,3,1485907200
A3CNRM11BHAR1A,B0012DR1LU,5,1437523200
A3CNRM11BHAR1A,B0012DR1LU,5,1407283200
A276HQXYS553QW,B0014F8TIU,1,1518998400
A276HQXYS553QW,B0014F8TIU,1,1518998400
A3BN0MRGRDKM0J,B0014F8TIU,5,1506384000
A276HQXYS553QW,B0014F8TIU,4,1446249600
A3HX4X3TIABWOV,B0014HA6VG,4,1454025600
A3HX4X3TIABWOV,B0014HA6VG,5,1453420800
A1Z8U8IPBLBEU5,B0017LD0BM,3,1436659200
A36GNVEQP92OPA,B0017LD0BM,2,1432166400
A33GD4H5O1MK6S,B0017LD0BM,4,1419811200
A12DWXDNZQTKXQ,B0017LD0BM,3,1355443200
A2VR6SWVSF6K4,B0017LD0BM,4,1261699200
A1Z8U8IPBLBEU5,B0017LGD34,3,1436659200
A36GNVEQP92OPA,B0017LGD34,2,1432166400
A33GD4H5O1MK6S,B0017LGD34,4,1419811200
A12DWXDNZQTKXQ,B0017LGD34,3,1355443200
A2VR6SWVSF6K4,B0017LGD34,4,1261699200
A3UMNRR89DIZRM,B001IKJOLW,4,1461024000
AZRZ2FB7CFNOE,B001IKJOLW,5,1460937600
A4M7JTCBXRAT3,B001IKJOLW,3,1459728000
A2TRI54C8EMCX,B001IKJOLW,5,1459382400
A1WVSBL8J4ZESK,B001IKJOLW,5,1459123200
A2GJUMX0CRHLIN,B001IKJOLW,2,1459123200
A3KAX5RZ4XH9L7,B001IKJOLW,4,1458777600
A2YI41MCJB2QCV,B001IKJOLW,3,1458691200
A3ONF0JD2UBP54,B001IKJOLW,5,1458432000
A3R09ZAUTB2PUU,B001IKJOLW,5,1458259200
A1VH37JYIIHE3F,B001IKJOLW,5,1524355200
AOZHQ15OKY2ZT,B001IKJOLW,3,1524096000
A2YZERYQTLB8NG,B001IKJOLW,5,1524009600
A2EGVPBTNJI3HB,B001IKJOLW,5,1524009600
A1B3W4RSJ1CJEO,B001IKJOLW,5,1523836800
A3P9DECTULU1B3,B001IKJOLW,5,1523750400
A353OJ19SEMPT4,B001IKJOLW,3,1523577600
A1CIQ2ULKB933A,B001IKJOLW,3,1523232000
A1TFZVGT6J5NYZ,B001IKJOLW,5,1523232000
A2IJJUO99LXIXG,B001IKJOLW,5,1523145600
A1CKPC88NHMYGR,B001IKJOLW,5,1523059200
A1S4O68F0UG4GA,B001IKJOLW,5,1522800000
A8C8Q1GQPYPR3,B001IKJOLW,4,1522713600
A3RHNGQAZWUX01,B001IKJOLW,5,1522713600
A2ILUTAAPPZY79,B001IKJOLW,5,1522454400
A21PLUMLST80EK,B001IKJOLW,5,1522195200
A1R9CFF27RIALC,B001IKJOLW,3,1522108800
A3KKVVAINMZF9D,B001IKJOLW,5,1521676800
AHQZL3LSIR57E,B001IKJOLW,5,1521676800
A36UF843501J4Y,B001IKJOLW,5,1521590400
AJ74ZOS1UKOBA,B001IKJOLW,5,1521504000
A3UTTXFSBNV2V7,B001IKJOLW,5,1521417600
A2QPBIA0HKEL96,B001IKJOLW,5,1521417600
AHXQ0PAMEKC0P,B001IKJOLW,4,1521244800
A2P6I9PGAVEW6E,B001IKJOLW,5,1520899200
A6CXK8NXD50R2,B001IKJOLW,1,1520726400
A39943Z2419XIU,B001IKJOLW,5,1520208000
A2RZ3T3ECENTMO,B001IKJOLW,5,1519948800
A16BGUHQH20CIP,B001IKJOLW,5,1519776000
A3O3KF45YVTOGY,B001IKJOLW,5,1519689600
A3TLWN2BRF1QH5,B001IKJOLW,5,1519689600
A2ZGEESHHGFZKL,B001IKJOLW,5,1519689600
AUE82PKEUMKZB,B001IKJOLW,1,1519516800
A2UVALXRJ35D1A,B001IKJOLW,2,1519516800
A3E05IUHHCTRJC,B001IKJOLW,5,1519171200
A3RNGBSBRJ3YAQ,B001IKJOLW,5,1519084800
A13W5DGU9QF721,B001IKJOLW,5,1518566400
A2QRWCN5YR05G9,B001IKJOLW,5,1518566400
A2UALK0MY7S3C2,B001IKJOLW,5,1518393600
A5JF4EQ9MQC78,B001IKJOLW,5,1517443200
A3VGHF7VNFBMCQ,B001IKJOLW,5,1517443200
A13JGYKUU10QKH,B001IKJOLW,5,1517184000
ATHL3S7ZD436V,B001IKJOLW,4,1516838400
A36T5MSMYI9F3C,B001IKJOLW,5,1516233600
ACZAPPQ95QM86,B001IKJOLW,5,1515628800
A23TE15JI8Q2YQ,B001IKJOLW,1,1515542400
AC5PPX3XLCZN1,B001IKJOLW,5,1515542400
A3U0BBRU2Q85LE,B001IKJOLW,3,1515456000
A174EEWMHB3J8N,B001IKJOLW,5,1515369600
A1VXFXHDY4SRI5,B001IKJOLW,5,1515369600
A1FQAVH5JBSV6A,B001IKJOLW,5,1515283200
A2GBBOXDACUA6,B001IKJOLW,5,1514505600
A2LZMWZ1CM4PF3,B001IKJOLW,5,1514419200
A1UVWOQTPDSYGY,B001IKJOLW,2,1513468800
A18530DRJJ0QAF,B001IKJOLW,5,1513468800
A2LSGH30A8AN2Y,B001IKJOLW,3,1512432000
A1LKTJ6HKH077C,B001IKJOLW,5,1512432000
A1DX2WRQ2ZHAEK,B001IKJOLW,5,1512345600
A2PWOO618R3IKJ,B001IKJOLW,5,1512000000
AERFS3FMQJJ9L,B001IKJOLW,3,1512000000
A22FYN2DKXSWS0,B001IKJOLW,3,1511827200
A22WH1BPQH7XJD,B001IKJOLW,4,1511827200
A3OP70LPLALBKN,B001IKJOLW,5,1511740800
A3OP70LPLALBKN,B001IKJOLW,5,1511740800
A1BN6I0B2OF7WB,B001IKJOLW,1,1511049600
A2PYQN4T4LV0NP,B001IKJOLW,5,1510617600
A14LN0R1PQA5WI,B001IKJOLW,4,1510358400
A35U6TP5276HMD,B001IKJOLW,5,1510272000
AKZNLII88A0KO,B001IKJOLW,5,1510185600
A3PZ1TJ71WPLXV,B001IKJOLW,4,1510012800
A3M69Q5SNV7U0X,B001IKJOLW,2,1509840000
A2GOOFFNUI20XI,B001IKJOLW,5,1509753600
A10Z8PKPUJ7YHO,B001IKJOLW,3,1509753600
AHFAVT1MUB29W,B001IKJOLW,4,1509667200
A10X6EMVZGVX9E,B001IKJOLW,5,1509580800
A3JPU96NVWGUF5,B001IKJOLW,4,1509408000
A2620Z0QR2OFYC,B001IKJOLW,5,1509235200
A312BTXKFHK927,B001IKJOLW,5,1508976000
A30HFZ2FW8CQBI,B001IKJOLW,5,1508976000
AF70T61UO8MCD,B001IKJOLW,5,1508889600
AJX8JEGB4Z8AI,B001IKJOLW,5,1508803200
A2HMEEX4K9UX81,B001IKJOLW,5,1508630400
AKG96VVJ8XANP,B001IKJOLW,3,1508284800
A34LYR4FWZ77CA,B001IKJOLW,5,1507852800
A2M3ZNLCYPZ5A1,B001IKJOLW,3,1507593600
AQAY0P6DQAWDL,B001IKJOLW,5,1506988800
A246RG8KSPK5XS,B001IKJOLW,5,1506902400
A2JCYVQLKWULGM,B001IKJOLW,5,1506470400
A1EF7YWCNN7E9K,B001IKJOLW,5,1506470400
AQWZQKD0N851T,B001IKJOLW,5,1506384000
A3V6I3EA3X3SCE,B001IKJOLW,5,1506297600
AGT48Z76ZQSQU,B001IKJOLW,5,1505865600
A2W3B4YHP3HZ9R,B001IKJOLW,5,1505692800
AGVYFU0PR5IWV,B001IKJOLW,5,1505520000
A2SU06VTWMFP7C,B001IKJOLW,5,1505347200
AVZB7UFLT6VD,B001IKJOLW,5,1505260800
ANPPQ1G3RP88H,B001IKJOLW,5,1505001600
ABONZZSS8YG3K,B001IKJOLW,5,1504742400
A2T8BWOO7BFBWY,B001IKJOLW,5,1504569600
A1NTI9B7VY30JM,B001IKJOLW,5,1504483200
AM9TTLTT6DR1W,B001IKJOLW,4,1503964800
AP8CWOZ30P4GH,B001IKJOLW,1,1503964800
A2ORP5RT8NQ0Q7,B001IKJOLW,5,1503964800
A5Z3UGOPDBJPW,B001IKJOLW,5,1503792000
A2GWLCDWM7V59I,B001IKJOLW,4,1503532800
A2XUQXG9J9SRTG,B001IKJOLW,1,1503532800
A2R0RL0TF6E9VC,B001IKJOLW,5,1503273600
AB29N6EMOFEVW,B001IKJOLW,5,1503187200
A2Y2IKO63FNHQE,B001IKJOLW,3,1502928000
A1OK7HI3YI9682,B001IKJOLW,5,1502928000
A39U1R8S96YIR4,B001IKJOLW,5,1502755200
A1Z37N7XE7FRD2,B001IKJOLW,5,1502668800
A3LGYYLGO2KJOE,B001IKJOLW,5,1502496000
A1J3XYI0M1D0LW,B001IKJOLW,4,1502409600
A9KR8PT0Z47CL,B001IKJOLW,3,1502150400
A1AUEUD7NP1LUC,B001IKJOLW,5,1502150400
A177WB7O660HS8,B001IKJOLW,5,1502064000
A38BS1VCQ4XSGV,B001IKJOLW,5,1501804800
A38X15IJFAPHZP,B001IKJOLW,3,1501632000
A1OFFB5DLIHH41,B001IKJOLW,5,1500508800
A1PFKS00R93MRZ,B001IKJOLW,5,1500336000
A23H50RT6SLXY9,B001IKJOLW,4,1500336000
APWLFTPOXQCCG,B001IKJOLW,5,1500336000
AN5PL4KUZS35E,B001IKJOLW,5,1500336000
A37EEIAK5YJGTS,B001IKJOLW,5,1500336000
A87LWEOT3ZJU7,B001IKJOLW,5,1500336000
A1LCV2UNXGHB0W,B001IKJOLW,5,1500336000
A3O0UBMD8CSF1V,B001IKJOLW,5,1500076800
A184AKBVD3WI86,B001IKJOLW,3,1500076800
A3I0ZDRING4F8W,B001IKJOLW,5,1499558400
AXZ02W7FMBC35,B001IKJOLW,5,1499472000
A29K85C92Z8HGR,B001IKJOLW,4,1499385600
AE6W48FPMKO4L,B001IKJOLW,3,1498867200
AKY3EYDEZVW6C,B001IKJOLW,5,1498780800
A1GQ2TRY8J631M,B001IKJOLW,5,1498608000
A21M1G84SE8SOO,B001IKJOLW,5,1498435200
AU2OMN6TEN4GA,B001IKJOLW,5,1498003200
A2PJ5F6BY1TZNK,B001IKJOLW,5,1497916800
A3B23RZXRXYT9Q,B001IKJOLW,5,1497916800
A3JTZ664IGZIOK,B001IKJOLW,4,1497830400
A2JOUOASELY1XR,B001IKJOLW,5,1497830400
ADTQ22MUSQFIR,B001IKJOLW,5,1497830400
A1OM5S4Z9J2JQQ,B001IKJOLW,3,1497571200
AXJZFD1IUBAE7,B001IKJOLW,5,1497484800
A3UO0DDWXIJ8DW,B001IKJOLW,5,1497484800
A4GR8SDFRBSDV,B001IKJOLW,5,1497398400
A29ACU3O9IMICZ,B001IKJOLW,5,1497312000
A9C9408H23DRM,B001IKJOLW,5,1496880000
A3T9CL6JYWAP40,B001IKJOLW,1,1496620800
A3W0GO31B8Y2KE,B001IKJOLW,5,1496361600
A3GQXGVAIH5EU4,B001IKJOLW,5,1496102400
A14LVJDMDABMML,B001IKJOLW,5,1496102400
AJWKZNI5VHW86,B001IKJOLW,4,1496016000
A3J4XAGMLTHFHZ,B001IKJOLW,3,1495670400
A12FBA7DCFE5W7,B001IKJOLW,5,1495411200
A2ZE58RF22658T,B001IKJOLW,5,1495411200
AT7UEQ7UJB0RU,B001IKJOLW,5,1495152000
AT7UEQ7UJB0RU,B001IKJOLW,5,1495152000
A10WPKF2VH1JWY,B001IKJOLW,4,1495065600
A2ABEGA0S52R5E,B001IKJOLW,4,1494806400
ADD8OMIBXZ89G,B001IKJOLW,3,1494374400
A1P2JWDZ4SFW78,B001IKJOLW,5,1494115200
AI4KO5XDRKDFR,B001IKJOLW,5,1494028800
A24DSR6Y3A08QM,B001IKJOLW,5,1493942400
A1E4Y7BABMEA03,B001IKJOLW,5,1493769600
AJDX5KE665V0K,B001IKJOLW,5,1493769600
A1SR58S4CXKU5G,B001IKJOLW,4,1493683200
A3D71DQPAAI6O4,B001IKJOLW,5,1493596800
AASAT3YLO3WTB,B001IKJOLW,5,1493337600
A1RNS06YMZXM0K,B001IKJOLW,4,1493251200
A21SV1XYXF2GK,B001IKJOLW,4,1493251200
A17DW041T4X7TJ,B001IKJOLW,5,1493164800
A14TS9PCRLLWEG,B001IKJOLW,5,1493078400
A2ZMHBMNYFXOX7,B001IKJOLW,4,1492992000
A1K0VEMIB5QF7I,B001IKJOLW,5,1492992000
A135KOM855ZA5,B001IKJOLW,5,1492646400
A2IAB9QOQH3IA6,B001IKJOLW,5,1492560000
A3S1CGGMXE41RR,B001IKJOLW,5,1492473600
A3B4FM5VE99X4P,B001IKJOLW,5,1492387200
AKJVCU7H1KDWI,B001IKJOLW,5,1492214400
AFD4WKNPLPS3I,B001IKJOLW,5,1492128000
A36GUL3Z65YSIP,B001IKJOLW,4,1491868800
AT72GRKOXVE25,B001IKJOLW,5,1491868800
A2AEJ9NTLWD61V,B001IKJOLW,5,1491782400
AWEIW3G1E0MKO,B001IKJOLW,5,1491782400
A2IFCGU2IQ6KAV,B001IKJOLW,4,1491782400
A2AGT9INDKDK6B,B001IKJOLW,5,1491609600
A2Q6OH5LUQXPFV,B001IKJOLW,4,1491350400
ADLAYE3PNYFJM,B001IKJOLW,5,1491350400
AZ7LUSY20ZFSC,B001IKJOLW,5,1491264000
A1L7TD1CZQDK6R,B001IKJOLW,5,1491091200
A3T1O294HJJTUH,B001IKJOLW,4,1490832000
A3EOYFVP68048C,B001IKJOLW,5,1490745600
A2JX7ESVMGXMJY,B001IKJOLW,2,1490486400
A2K5ZBX75J80TX,B001IKJOLW,1,1490400000
AY9TXNLYCD9L5,B001IKJOLW,5,1490313600
A9MOCNHJD03PI,B001IKJOLW,5,1490313600
AEUUYBIO73RLA,B001IKJOLW,5,1490227200
A3A2DRPMDCRFBC,B001IKJOLW,5,1490054400
A140XVPLRQYKYY,B001IKJOLW,4,1489968000
A2KMWD77XBGZ8K,B001IKJOLW,5,1489795200
A25SOIZ0IZE1YY,B001IKJOLW,5,1489795200
A1ZR8LQHUOUFJP,B001IKJOLW,3,1489708800
A2AAABWQUYH26V,B001IKJOLW,4,1489536000
A3LBTMJ453T4W6,B001IKJOLW,3,1489536000
A2NBGWZH3VC2EW,B001IKJOLW,5,1489536000
A3B5TYITM5FKRO,B001IKJOLW,5,1489449600
A2O3GSYI4B5Z9H,B001IKJOLW,5,1489363200
AG1CF6PFNBOQH,B001IKJOLW,5,1489276800
A1LLDHUO4OLXYI,B001IKJOLW,5,1488931200
A37K0VP2H8FKOU,B001IKJOLW,4,1488931200
A37K0VP2H8FKOU,B001IKJOLW,4,1488931200
AZYHPRWLMSY9O,B001IKJOLW,5,1488758400
A1GZ9Z5M3Q4FDK,B001IKJOLW,5,1488067200
A3F5015D4BBJM9,B001IKJOLW,4,1487894400
ABKS5CX4GI72B,B001IKJOLW,5,1487894400
A2A1WECA7Y5UPN,B001IKJOLW,4,1487635200
A3PRZ9ESGB2KPU,B001IKJOLW,5,1487635200
A3JGWZXFBDENRB,B001IKJOLW,3,1487203200
A6BHQ6FNIRI1K,B001IKJOLW,5,1487116800
A1EE1EP2G0HKQ,B001IKJOLW,5,1486944000
A2DDYH2QTGQ6FZ,B001IKJOLW,5,1486857600
A2T47RI1J0I7JM,B001IKJOLW,5,1486771200
ABWHIDHK8JSRD,B001IKJOLW,4,1486512000
ADUWEIS0CHJV8,B001IKJOLW,4,1486339200
A2JD3RN8JCO62Z,B001IKJOLW,2,1485993600
A3BN0MRGRDKM0J,B001IKJOLW,5,1485907200
AODFGQL9CC7G7,B001IKJOLW,3,1485820800
A13P82MG3XFWV1,B001IKJOLW,5,1485302400
A8I41EKH4UI1Y,B001IKJOLW,5,1485043200
ADJRDVMENHF0J,B001IKJOLW,5,1484870400
A3QKKFB26AZSMG,B001IKJOLW,5,1484697600
A1IE5BGNY2JTF4,B001IKJOLW,2,1484697600
A1F6LKEC43RSZM,B001IKJOLW,5,1484697600
A3BZKR332FQEP8,B001IKJOLW,5,1484697600
ARY4E7Y947T9P,B001IKJOLW,4,1484697600
A8DR2Z71DERN0,B001IKJOLW,1,1484438400
A3RP2S6J4VUA7D,B001IKJOLW,4,1484265600
A34NDY5V71MVJ6,B001IKJOLW,5,1484179200
A2AXI9WHORKU6X,B001IKJOLW,5,1484179200
AOYR5V85UYA8O,B001IKJOLW,5,1484006400
A38Z4KJHHVY0AU,B001IKJOLW,5,1483747200
A1WK3VVSUB1FY7,B001IKJOLW,5,1483747200
A3KWGJH9EBRLE8,B001IKJOLW,4,1483660800
A199ICSPL9EXJ5,B001IKJOLW,1,1483488000
A11D8CLU9H24YK,B001IKJOLW,5,1483488000
A3A90ECS7ALV4T,B001IKJOLW,5,1483228800
A1LLX8PMQSAUHT,B001IKJOLW,5,1483228800
A62VUJ6MUZU6M,B001IKJOLW,5,1483142400
A37RTXMIC21YOH,B001IKJOLW,5,1482969600
A2JMHGCCBZPYP4,B001IKJOLW,5,1482969600
A29KOO6WMPLGOQ,B001IKJOLW,5,1482883200
A3LWEZO2OWFJX5,B001IKJOLW,5,1482883200
A1IR4GED6BXNSR,B001IKJOLW,5,1482796800
A9MNC403IAKFS,B001IKJOLW,2,1482624000
ASEXDKPTYY14D,B001IKJOLW,5,1482451200
AEHOCC2S72M38,B001IKJOLW,5,1482364800
A1R7S4XNZLSLBH,B001IKJOLW,2,1481846400
A3PTZ7IHGU9BA8,B001IKJOLW,1,1481760000
AZ7P3NH09B66S,B001IKJOLW,5,1481500800
A37OEAOYVLKYC,B001IKJOLW,5,1481500800
A1QGX3IWOHIZYA,B001IKJOLW,4,1481155200
A1DF4MM3K93J0W,B001IKJOLW,4,1480809600
A2VMKNYTJ973O3,B001IKJOLW,4,1480636800
A1OZMZ4FLR5UPW,B001IKJOLW,5,1480636800
A3G2IEH99QRNYP,B001IKJOLW,5,1480550400
A9E07GS8ZV3ON,B001IKJOLW,5,1480291200
ACDIEMICS7XGC,B001IKJOLW,5,1480204800
A1223JGQ0GRSPT,B001IKJOLW,5,1479859200
AUDAQGK21DH1Z,B001IKJOLW,4,1479686400
ATSUXY7ASCGPY,B001IKJOLW,4,1479254400
AY6GA8WZR3JKV,B001IKJOLW,5,1479254400
A1NBH6OGAD3BSK,B001IKJOLW,3,1479081600
A3DIMXA53RL7P,B001IKJOLW,5,1478822400
A2RI4IA5982B8I,B001IKJOLW,4,1478822400
A1EWNWTJPKEO4Z,B001IKJOLW,5,1478649600
AXKDU1CHG7Y4,B001IKJOLW,4,1478563200
A2FCRNY9C46Q4H,B001IKJOLW,5,1478476800
AJWSFNS4F87M6,B001IKJOLW,3,1478390400
A2KGKIJ528667I,B001IKJOLW,3,1477785600
A2CP5A30XO5JUO,B001IKJOLW,5,1477699200
A6IYTCB1PQ6NR,B001IKJOLW,3,1477440000
A3CXL2P49AQQRH,B001IKJOLW,5,1477353600
A1TEBP1FCCJW5V,B001IKJOLW,5,1477267200
AD7ZF3D5JH9HL,B001IKJOLW,5,1477267200
A2HL6AXS8GU07F,B001IKJOLW,5,1476835200
A3GJ2XW7W3VC5L,B001IKJOLW,5,1476662400
A1X1ZJUOWLSFPG,B001IKJOLW,5,1476489600
A2QVLSH9P0BFA6,B001IKJOLW,4,1476144000
A17SQ5GHL7FCTZ,B001IKJOLW,3,1475971200
A2JYB3OMH5QEBV,B001IKJOLW,4,1475625600
A717DJ1DZRTC5,B001IKJOLW,3,1475280000
A2NKNE9SV2KIN2,B001IKJOLW,5,1474848000
AZ3KLARHNWMNZ,B001IKJOLW,5,1474588800
A218T4MO2D9DF3,B001IKJOLW,5,1474156800
A39XW67H6XEUOJ,B001IKJOLW,1,1473638400
A3SM5XENOINDNH,B001IKJOLW,1,1473552000
AMDBCZOTA9PVG,B001IKJOLW,5,1473379200
AIIPH3GX5LWS0,B001IKJOLW,4,1473120000
ASOSP4VAUDB7I,B001IKJOLW,4,1472774400
